1,-1,103,231,Heavy Buckers 
1,-1,104,232,Nasty'70s Guitar
1,-1,105,233,Finger Bass  
1,-1,106,234,KneeDeepMinimoog
1,-1,107,235,AC Buzzer Bass
1,-1,108,236,Motown Bass
1,-1,109,237,Squire'sHeavyPik
1,-1,110,238,Lowdown Bass
1,-1,111,239,Eberhardt Frtls
1,-1,112,240,Sly Bass
1,-1,113,241,Maroon Drums  
1,-1,114,242,BourneRemixDrum 
1,-1,115,243,BeastieRetroDrum
1,-1,116,244,DryPumpin'Drums 
1,-1,117,245,'60s Rock&Soul  
1,-1,118,246,Headhunters Kit 
1,-1,119,247,FranticHouseDrms
1,-1,120,248,Dance/Marilyn   
1,-1,121,249,Mellow Marimba
1,-1,122,250,Skullophonic 
1,-1,123,251,Percussionist
1,-1,124,252,Shiny Sparkles
1,-1,125,253,HybridTuned Perc
1,-1,126,254,Dynamic Perc 
1,-1,127,255,Cage's Ensemble
2,-1,0,256,Magic Mbira
2,-1,1,257,CP80 Enhanced
2,-1,2,258,Gabriel's Melt
2,-1,3,259,VideoKilledRadio
2,-1,4,260,Brighter CP
2,-1,5,261,TouchRezSynthCP
2,-1,6,262,Power CP
2,-1,7,263,Dark Chorus CP
2,-1,8,264,Inside Out CP
2,-1,9,265,Pianet Classic
2,-1,10,266,She's Not There
2,-1,11,267,Walrus Pianet
2,-1,12,268,Flaming Hohner
2,-1,13,269,PowerChordPianet
2,-1,14,270,Sly Ballad
2,-1,15,271,Black Friday
2,-1,16,272,These Eyes
2,-1,17,273,VA1 Saw Lead
2,-1,18,274,VA1 Sqr Lead
2,-1,19,275,MaroonSynBass   
2,-1,20,276,VA1DistBassSolo!
2,-1,21,277,DownwardSpiralMW
2,-1,22,278,VA1DstPulseWheel
2,-1,23,279,NewOrderPulses  
2,-1,24,280,VA1 DetunedPulse
2,-1,25,281,VA1 Detuned Saws
2,-1,26,282,VA1 Detuned Sqrs
2,-1,27,283,VA1 Emerson Lead
2,-1,28,284,MwhlClubsweeper 
2,-1,29,285,Innervate 
2,-1,30,286,ChemBrosBassLead
2,-1,31,287,UFO Pad        
2,-1,32,288,VA1SliderMorphSQ
2,-1,33,289,Shoobie Model C
2,-1,34,290,Stereo Pickups
2,-1,35,291,70sBubblegumClav
2,-1,36,292,TreblClavWhlmute
2,-1,37,293,Mutron+Synth sw
2,-1,38,294,Bi*Phaz Clav
2,-1,39,295,'80s Flange Clav
2,-1,40,296,VAST Env SynClav
2,-1,41,297,Charlemagne Clav
2,-1,42,298,Switch Pickups  
2,-1,43,299,EvilWomanDeepFuz
2,-1,44,300,Headhunters WAH
2,-1,45,301,MorleyWAH Clav
2,-1,46,302,Dbl WAH Insanity
2,-1,47,303,Psychedeliclav
2,-1,48,304,Preston SpaceWah
2,-1,49,305,Analog/DigHybrid
2,-1,50,306,Jump! Obx
2,-1,51,307,'80s End Credits
2,-1,52,308,VA1Distlead CC  
2,-1,53,309,Divider  
2,-1,54,310,Mono Trekkies
2,-1,55,311,Disco Divebomb
2,-1,56,312,MutronTweetyPerc
2,-1,57,313,Disgusting Bass 
2,-1,58,314,VA1ShaperSweeper
2,-1,59,315,ElectroPercSynth
2,-1,60,316,MWhlMayhemBass
2,-1,61,317,ElectronicaSplit
2,-1,62,318,HiPassMWhlBlips 
2,-1,63,319,Plasma Cannon
2,-1,64,320,32 Layer Bass!  
2,-1,65,321,Yesesis Tron Str
2,-1,66,322,Moby TurntblTron
2,-1,67,323,Space Oditty
2,-1,68,324,RocknRollSuicide
2,-1,69,325,Octave Tron Str
2,-1,70,326,Siberian Khatru
2,-1,71,327,Modwhl Remix Str
2,-1,72,328,Pdl PitchbendStr
2,-1,73,329,Silent Sorrow
2,-1,74,330,Bandpass Choir
2,-1,75,331,Swept Tron Voice
2,-1,76,332,Mellotron Flutes
2,-1,77,333,SldrEQ Mltrn Vox
2,-1,78,334,StrawberryFlutes
2,-1,79,335,White Satin Splt
2,-1,80,336,3Way Split Mltrn
2,-1,81,337,RMI Harpsi
2,-1,82,338,Lamb Lies Down
2,-1,83,339,RMI Piano&Harpsi
2,-1,84,340,BrightRMI Pn/Hrp
2,-1,85,341,Dual Mode Harpsi
2,-1,86,342,RoyalKingWakeman
2,-1,87,343,OrganMode Pn/Hrp
2,-1,88,344,Dr.John's RMI
2,-1,89,345,Phase sw Organ
2,-1,90,346,Spaced Out Bach
2,-1,91,347,Tobacco Road RMI
2,-1,92,348,Traffic EP
2,-1,93,349,Tekno Tempo Echo
2,-1,94,350,Trick of th'Tail
